ImageId,Label
7394,4
7395,1
7396,6
7397,7
7398,3
7399,7
7400,6
7401,1
7402,7
7403,7
7404,7
7405,6
7406,7
7407,0
7408,6
7409,8
7410,6
7411,1
7412,4
7413,8
7414,1
7415,4
7416,0
7417,7
7418,0
7419,3
7420,3
7421,8
7422,7
7423,3
7424,8
7425,6
7426,1
7427,7
7428,7
7429,1
7430,6
7431,7
7432,7
7433,6
7434,8
7435,7
7436,3
7437,8
7438,8
7439,7
7440,7
7441,1
7442,6
7443,7
7444,1
7445,1
7446,3
7447,3
7448,1
7449,3
7450,3
7451,8
7452,3
7453,3
7454,6
7455,1
7456,4
7457,3
7458,0
7459,4
7460,7
7461,3
7462,4
7463,6
7464,8
7465,3
7466,7
7467,4
7468,1
7469,3
7470,0
7471,3
7472,0
7473,0
7474,6
7475,6
7476,6
7477,6
7478,1
7479,0
7480,7
7481,1
7482,1
7483,8
7484,6
7485,4
7486,1
7487,3
7488,4
7489,4
7490,7
7491,0
7492,1
7493,3
7494,7
7495,3
7496,1
7497,0
7498,6
7499,3
7500,3
7501,1
7502,4
7503,7
7504,3
7505,4
7506,7
7507,7
7508,3
7509,3
7510,7
7511,7
7512,3
7513,3
7514,3
7515,3
7516,4
7517,1
7518,8
7519,6
7520,7
7521,3
7522,1
7523,7
7524,3
7525,0
7526,7
7527,1
7528,3
7529,7
7530,7
7531,3
7532,3
7533,6
7534,6
7535,6
7536,3
7537,1
7538,7
7539,3
7540,1
7541,7
7542,7
7543,7
7544,8
7545,7
7546,3
7547,3
7548,3
7549,1
7550,6
7551,1
7552,7
7553,3
7554,4
7555,3
7556,0
7557,0
7558,6
7559,3
7560,8
7561,0
7562,0
7563,6
7564,3
7565,3
7566,1
7567,3
7568,7
7569,7
7570,7
7571,6
7572,1
7573,3
7574,7
7575,7
7576,7
7577,7
7578,3
7579,1
7580,4
7581,3
7582,8
7583,7
7584,0
7585,7
7586,0
7587,6
7588,0
7589,7
7590,1
7591,1
7592,3
7593,3
7594,3
7595,6
7596,8
7597,7
7598,4
7599,1
7600,7
7601,4
7602,0
7603,3
7604,0
7605,4
7606,8
7607,3
7608,3
7609,6
7610,8
7611,4
7612,6
7613,6
7614,7
7615,7
7616,3
7617,7
7618,7
7619,3
7620,6
7621,8
7622,6
7623,3
7624,8
7625,6
7626,7
7627,8
7628,6
7629,1
7630,8
7631,7
7632,1
7633,7
7634,0
7635,4
7636,1
7637,6
7638,1
7639,4
7640,7
7641,1
7642,7
7643,1
7644,7
7645,7
7646,4
7647,6
7648,1
7649,3
7650,0
7651,6
7652,7
7653,3
7654,1
7655,3
7656,3
7657,6
7658,3
7659,1
7660,3
7661,6
7662,3
7663,4
7664,1
7665,7
7666,6
7667,3
7668,0
7669,0
7670,3
7671,3
7672,3
7673,7
7674,7
7675,1
7676,3
7677,1
7678,4
7679,3
7680,4
7681,3
7682,8
7683,0
7684,0
7685,0
7686,0
7687,6
7688,4
7689,7
7690,7
7691,7
7692,1
7693,0
7694,1
7695,7
7696,0
7697,7
7698,6
7699,1
7700,1
7701,7
7702,1
7703,3
7704,0
7705,3
7706,7
7707,8
7708,1
7709,3
7710,7
7711,1
7712,3
7713,6
7714,3
7715,0
7716,7
7717,1
7718,0
7719,3
7720,8
7721,7
7722,0
7723,3
7724,1
7725,7
7726,7
7727,3
7728,3
7729,8
7730,1
7731,6
7732,6
7733,1
7734,7
7735,7
7736,3
7737,7
7738,8
7739,6
7740,0
7741,7
7742,6
7743,6
7744,4
7745,3
7746,7
7747,6
7748,6
7749,6
7750,1
7751,1
7752,4
7753,3
7754,3
7755,6
7756,3
7757,6
7758,1
7759,3
7760,7
7761,3
7762,7
7763,6
7764,1
7765,1
7766,7
7767,6
7768,3
7769,3
7770,3
7771,1
7772,3
7773,6
7774,8
7775,6
7776,1
7777,7
7778,7
7779,1
7780,1
7781,4
7782,6
7783,7
7784,6
7785,7
7786,3
7787,8
7788,1
7789,1
7790,6
7791,4
7792,8
7793,1
7794,7
7795,4
7796,1
7797,7
7798,1
7799,1
7800,7
7801,4
7802,6
7803,3
7804,3
7805,6
7806,1
7807,6
7808,0
7809,3
7810,7
7811,7
7812,3
7813,1
7814,6
7815,6
7816,3
7817,0
7818,7
7819,7
7820,7
7821,6
7822,1
7823,1
7824,3
7825,3
7826,8
7827,1
7828,6
7829,7
7830,4
7831,7
7832,7
7833,1
7834,1
7835,4
7836,8
7837,7
7838,3
7839,4
7840,7
7841,4
7842,8
7843,3
7844,7
7845,1
7846,8
7847,6
7848,7
7849,3
7850,3
7851,3
7852,8
7853,8
7854,1
7855,4
7856,6
7857,8
7858,3
7859,6
7860,0
7861,3
7862,1
7863,6
7864,3
7865,0
7866,6
7867,7
7868,8
7869,7
7870,7
7871,4
7872,6
7873,7
7874,8
7875,8
7876,3
7877,0
7878,7
7879,6
7880,7
7881,0
7882,1
7883,7
7884,4
7885,7
7886,1
7887,7
7888,0
7889,7
7890,0
7891,7
7892,1
7893,4
7894,8
7895,1
7896,7
7897,4
7898,0
7899,7
7900,0
7901,4
7902,3
7903,1
7904,8
7905,8
7906,1
7907,6
7908,1
7909,3
7910,1
7911,0
7912,8
7913,8
7914,0
7915,3
7916,7
7917,0
7918,7
7919,1
7920,7
7921,7
7922,0
7923,1
7924,3
7925,6
7926,1
7927,6
7928,8
7929,7
7930,1
7931,7
7932,7
7933,6
7934,7
7935,6
7936,1
7937,7
7938,0
7939,1
7940,3
7941,3
7942,6
7943,7
7944,7
7945,3
7946,3
7947,6
7948,7
7949,7
7950,0
7951,1
7952,7
7953,7
7954,8
7955,8
7956,7
7957,3
7958,1
7959,7
7960,0
7961,6
7962,6
7963,7
7964,7
7965,1
7966,1
7967,7
7968,8
7969,7
7970,6
7971,3
7972,7
7973,8
7974,7
7975,0
7976,4
7977,7
7978,3
7979,4
7980,3
7981,0
7982,3
7983,6
7984,7
7985,4
7986,1
7987,0
7988,1
7989,8
7990,3
7991,1
7992,6
7993,0
7994,1
7995,1
7996,6
7997,3
7998,3
7999,6
8000,0
8001,6
8002,7
8003,8
8004,1
8005,3
8006,6
8007,8
8008,7
8009,3
8010,6
8011,1
8012,1
8013,1
8014,7
8015,1
8016,8
8017,3
8018,1
8019,7
8020,3
8021,1
8022,1
8023,8
8024,3
8025,0
8026,3
8027,4
8028,4
8029,3
8030,7
8031,3
8032,7
8033,3
8034,3
8035,7
8036,8
8037,0
8038,3
8039,1
8040,4
8041,0
8042,4
8043,1
8044,7
8045,7
8046,1
8047,4
8048,7
8049,1
8050,1
8051,6
8052,4
8053,6
8054,7
8055,0
8056,3
8057,3
8058,1
8059,7
8060,6
8061,1
8062,4
8063,0
8064,1
8065,1
8066,4
8067,3
8068,7
8069,1
8070,3
8071,3
8072,0
8073,4
8074,7
8075,4
8076,1
8077,8
8078,6
8079,4
8080,3
8081,1
8082,7
8083,3
8084,0
8085,8
8086,6
8087,3
8088,4
8089,8
8090,6
8091,7
8092,6
8093,1
8094,3
8095,8
8096,0
8097,1
8098,7
8099,7
8100,3
8101,6
8102,6
8103,3
8104,1
8105,7
8106,3
8107,0
8108,3
8109,8
8110,7
8111,4
8112,1
8113,3
8114,0
8115,3
8116,7
8117,7
8118,3
8119,4
8120,3
8121,7
8122,8
8123,6
8124,8
8125,3
8126,1
8127,0
8128,8
8129,8
8130,7
8131,3
8132,0
8133,3
8134,1
8135,4
8136,7
8137,6
8138,3
8139,7
8140,3
8141,3
8142,0
8143,1
8144,4
8145,1
8146,4
8147,8
8148,3
8149,0
8150,3
8151,7
8152,3
8153,0
8154,1
8155,1
8156,8
8157,4
8158,6
8159,8
8160,1
8161,0
8162,7
8163,6
8164,3
8165,7
8166,7
8167,1
8168,1
8169,7
8170,1
8171,3
8172,3
8173,7
8174,7
8175,6
8176,3
8177,8
8178,4
8179,1
8180,4
8181,1
8182,1
8183,3
8184,6
8185,4
8186,3
8187,7
8188,6
8189,6
8190,1
8191,7
8192,7
8193,3
8194,1
8195,3
8196,8
8197,6
8198,7
8199,0
8200,0
8201,6
8202,7
8203,1
8204,3
8205,3
8206,3
8207,3
8208,7
8209,8
8210,7
8211,8
8212,6
8213,6
8214,8
8215,1
8216,7
8217,3
8218,7
8219,7
8220,7
8221,0
8222,7
8223,6
8224,4
8225,7
8226,1
8227,7
8228,1
8229,6
8230,7
8231,3
8232,7
8233,7
8234,7
8235,1
8236,4
8237,7
8238,4
8239,3
8240,7
8241,1
8242,7
8243,1
8244,6
8245,0
8246,3
8247,6
8248,8
8249,3
8250,8
8251,8
8252,4
8253,0
8254,6
8255,0
8256,1
8257,3
8258,4
8259,0
8260,1
8261,6
8262,3
8263,6
8264,3
8265,0
8266,3
8267,0
8268,0
8269,7
8270,7
8271,3
8272,0
8273,3
8274,1
8275,0
8276,6
8277,3
8278,1
8279,8
8280,7
8281,3
8282,6
8283,6
8284,0
8285,7
8286,7
8287,3
8288,3
8289,7
8290,6
8291,3
8292,7
8293,0
8294,1
8295,8
8296,0
8297,3
8298,7
8299,1
8300,1
8301,3
8302,1
8303,4
8304,1
8305,7
8306,1
8307,6
8308,1
8309,1
8310,0
8311,7
8312,0
8313,7
8314,1
8315,7
8316,7
8317,3
8318,4
8319,3
8320,3
8321,8
8322,3
8323,3
8324,7
8325,4
8326,8
8327,6
8328,4
8329,8
8330,3
8331,6
8332,3
8333,7
8334,6
8335,6
8336,8
8337,6
8338,6
8339,1
8340,3
8341,7
8342,8
8343,1
8344,6
8345,3
8346,7
8347,4
8348,1
8349,7
8350,6
8351,8
8352,7
8353,0
8354,7
8355,1
8356,6
8357,7
8358,3
8359,7
8360,7
8361,1
8362,6
8363,0
8364,6
8365,7
8366,6
8367,1
8368,3
8369,0
8370,4
8371,7
8372,6
8373,7
8374,3
8375,3
8376,1
8377,7
8378,1
8379,1
8380,0
8381,1
8382,4
8383,6
8384,0
8385,0
8386,7
8387,0
8388,6
8389,7
8390,7
8391,3
8392,8
8393,3
8394,7
8395,6
8396,8
8397,7
8398,3
8399,7
8400,0
8401,1
8402,6
8403,3
8404,3
8405,3
8406,1
8407,0
8408,6
8409,4
8410,4
8411,7
8412,0
8413,3
8414,1
8415,8
8416,3
8417,3
8418,4
8419,3
8420,0
8421,6
8422,8
8423,0
8424,8
8425,1
8426,6
8427,1
8428,7
8429,3
8430,1
8431,7
8432,7
8433,4
8434,3
8435,3
8436,0
8437,0
8438,6
8439,4
8440,1
8441,8
8442,6
8443,3
8444,4
8445,7
8446,4
8447,7
8448,8
8449,0
8450,3
8451,8
8452,3
8453,7
8454,1
8455,7
8456,7
8457,7
8458,3
8459,4
8460,8
8461,3
8462,0
8463,7
8464,3
8465,7
8466,6
8467,6
8468,7
8469,6
8470,6
8471,3
8472,6
8473,4
8474,1
8475,1
8476,0
8477,6
8478,4
8479,7
8480,0
8481,7
8482,4
8483,7
8484,0
8485,3
8486,7
8487,4
8488,1
8489,3
8490,6
8491,3
8492,8
8493,1
8494,6
8495,3
8496,3
8497,3
8498,8
8499,7
8500,7
8501,1
8502,4
8503,4
8504,6
8505,4
8506,0
8507,0
8508,1
8509,4
8510,3
8511,7
8512,8
8513,7
8514,4
8515,6
8516,4
8517,1
8518,7
8519,7
8520,8
8521,8
8522,0
8523,1
8524,1
8525,7
8526,7
8527,7
8528,0
8529,1
8530,6
8531,6
8532,7
8533,4
8534,1
8535,1
8536,4
8537,1
8538,0
8539,8
8540,3
8541,1
8542,7
8543,7
8544,8
8545,6
8546,6
8547,1
8548,8
8549,0
8550,3
8551,1
8552,7
8553,7
8554,6
8555,6
8556,1
8557,1
8558,1
8559,7
8560,7
8561,7
8562,8
8563,7
8564,3
8565,7
8566,6
8567,0
8568,6
8569,3
8570,3
8571,6
8572,3
8573,0
8574,8
8575,3
8576,3
8577,6
8578,3
8579,1
8580,0
8581,3
8582,7
8583,1
8584,3
8585,4
8586,0
8587,6
8588,0
8589,3
8590,8
8591,7
8592,6
8593,1
8594,3
8595,6
8596,7
8597,7
8598,6
8599,0
8600,7
8601,7
8602,1
8603,3
8604,7
8605,1
8606,1
8607,6
8608,4
8609,7
8610,7
8611,3
8612,0
8613,0
8614,7
8615,7
8616,4
8617,7
8618,8
8619,3
8620,7
8621,1
8622,7
8623,7
8624,1
8625,7
8626,1
8627,6
8628,3
8629,4
8630,7
8631,6
8632,3
8633,1
8634,7
8635,4
8636,0
8637,0
8638,4
8639,7
8640,8
8641,3
8642,1
8643,4
8644,3
8645,8
8646,3
8647,7
8648,7
8649,1
8650,0
8651,3
8652,6
8653,4
8654,3
8655,8
8656,6
8657,6
8658,0
8659,7
8660,4
8661,8
8662,3
8663,1
8664,8
8665,1
8666,7
8667,6
8668,3
8669,1
8670,7
8671,3
8672,1
8673,7
8674,3
8675,0
8676,6
8677,8
8678,1
8679,7
8680,7
8681,8
8682,4
8683,6
8684,1
8685,7
8686,3
8687,7
8688,6
8689,4
8690,3
8691,7
8692,7
8693,7
8694,0
8695,7
8696,1
8697,8
8698,1
8699,8
8700,4
8701,7
8702,1
8703,4
8704,4
8705,6
8706,1
8707,7
8708,4
8709,3
8710,7
8711,1
8712,1
8713,8
8714,0
8715,0
8716,1
8717,3
8718,3
8719,6
8720,6
8721,1
8722,7
8723,7
8724,0
8725,1
8726,0
8727,8
8728,0
8729,3
8730,7
8731,7
8732,3
8733,3
8734,1
8735,8
8736,7
8737,7
8738,3
8739,4
8740,6
8741,8
8742,7
8743,0
8744,6
8745,7
8746,6
8747,8
8748,3
8749,7
8750,1
8751,1
8752,7
8753,6
8754,6
8755,7
8756,1
8757,3
8758,6
8759,8
8760,1
8761,6
8762,3
8763,3
8764,1
8765,3
8766,0
8767,6
8768,8
8769,3
8770,4
8771,6
8772,3
8773,8
8774,0
8775,7
8776,7
8777,7
8778,7
8779,7
8780,3
8781,1
8782,8
8783,3
8784,1
8785,7
8786,3
8787,1
8788,4
8789,4
8790,3
8791,1
8792,3
8793,6
8794,7
8795,6
8796,7
8797,0
8798,3
8799,7
8800,0
8801,7
8802,7
8803,3
8804,0
8805,3
8806,4
8807,3
8808,3
8809,4
8810,7
8811,3
8812,6
8813,0
8814,7
8815,7
8816,8
8817,3
8818,7
8819,4
8820,1
8821,6
8822,3
8823,6
8824,0
8825,7
8826,8
8827,1
8828,0
8829,3
8830,6
8831,4
8832,4
8833,1
8834,0
8835,3
8836,0
8837,1
8838,1
8839,3
8840,6
8841,3
8842,7
8843,3
8844,4
8845,0
8846,3
8847,1
8848,1
8849,6
8850,7
8851,6
8852,3
8853,3
8854,0
8855,3
8856,6
8857,7
8858,0
8859,4
8860,8
8861,1
8862,7
8863,1
8864,8
8865,7
8866,6
8867,7
8868,7
8869,4
8870,3
8871,3
8872,1
8873,6
8874,1
8875,4
8876,4
8877,1
8878,1
8879,3
8880,1
8881,8
8882,1
8883,6
8884,6
8885,7
8886,3
8887,7
8888,4
8889,4
8890,1
8891,6
8892,3
8893,1
8894,1
8895,4
8896,7
8897,8
8898,3
8899,8
8900,4
8901,7
8902,7
8903,7
8904,3
8905,7
8906,1
8907,1
8908,1
8909,8
8910,1
8911,3
8912,6
8913,6
8914,1
8915,1
8916,3
8917,6
8918,7
8919,7
8920,0
8921,3
8922,7
8923,7
8924,3
8925,7
8926,3
8927,8
8928,4
8929,1
8930,8
8931,1
8932,1
8933,3
8934,4
8935,7
8936,7
8937,3
8938,0
8939,7
8940,7
8941,7
8942,0
8943,7
8944,7
8945,4
8946,7
8947,3
8948,3
8949,7
8950,8
8951,4
8952,7
8953,3
8954,1
8955,4
8956,4
8957,7
8958,3
8959,4
8960,3
8961,0
8962,6
8963,6
8964,6
8965,8
8966,8
8967,7
8968,1
8969,6
8970,1
8971,8
8972,6
8973,1
8974,3
8975,1
8976,1
8977,7
8978,6
8979,4
8980,3
8981,3
8982,7
8983,3
8984,1
8985,0
8986,8
8987,1
8988,7
8989,1
8990,7
8991,6
8992,6
8993,7
8994,6
8995,3
8996,6
8997,0
8998,1
8999,8
9000,7
9001,7
9002,4
9003,3
9004,7
9005,4
9006,3
9007,3
9008,6
9009,3
9010,4
9011,8
9012,3
9013,7
9014,0
9015,4
9016,3
9017,1
9018,0
9019,8
9020,6
9021,7
9022,1
9023,1
9024,4
9025,7
9026,0
9027,7
9028,3
9029,1
9030,3
9031,3
9032,3
9033,0
9034,8
9035,6
9036,6
9037,3
9038,7
9039,7
9040,0
9041,8
9042,0
9043,7
9044,7
9045,0
9046,7
9047,7
9048,6
9049,7
9050,4
9051,7
9052,0
9053,1
9054,7
9055,6
9056,8
9057,1
9058,8
9059,7
9060,0
9061,8
9062,3
9063,8
9064,4
9065,7
9066,3
9067,7
9068,3
9069,4
9070,7
9071,4
9072,3
9073,6
9074,4
9075,3
9076,3
9077,0
9078,7
9079,6
9080,7
9081,7
9082,3
9083,3
9084,8
9085,8
9086,8
9087,7
9088,8
9089,7
9090,1
9091,6
9092,8
9093,3
9094,1
9095,6
9096,8
9097,7
9098,6
9099,4
9100,1
9101,1
9102,4
9103,0
9104,7
9105,4
9106,3
9107,3
9108,3
9109,7
9110,1
9111,7
9112,3
9113,0
9114,7
9115,8
9116,4
9117,0
9118,1
9119,6
9120,7
9121,4
9122,0
9123,7
9124,3
9125,7
9126,3
9127,1
9128,7
9129,4
9130,8
9131,7
9132,1
9133,7
9134,1
9135,6
9136,7
9137,7
9138,7
9139,0
9140,7
9141,6
9142,3
9143,7
9144,3
9145,7
9146,7
9147,6
9148,6
9149,7
9150,6
9151,7
9152,0
9153,3
9154,0
9155,0
9156,3
9157,3
9158,3
9159,3
9160,7
9161,6
9162,7
9163,6
9164,4
9165,4
9166,0
9167,3
9168,1
9169,1
9170,8
9171,3
9172,4
9173,4
9174,7
9175,1
9176,7
9177,3
9178,6
9179,7
9180,3
9181,1
9182,1
9183,7
9184,1
9185,7
9186,4
9187,7
9188,1
9189,3
9190,0
9191,3
9192,7
9193,8
9194,7
9195,1
9196,6
9197,7
9198,7
9199,8
9200,3
9201,1
9202,6
9203,8
9204,3
9205,0
9206,8
9207,7
9208,1
9209,6
9210,7
9211,1
9212,7
9213,7
9214,3
9215,8
9216,4
9217,0
9218,7
9219,7
9220,7
9221,7
9222,3
9223,6
9224,6
9225,8
9226,0
9227,4
9228,3
9229,7
9230,7
9231,4
9232,6
9233,3
9234,3
9235,0
9236,3
9237,3
9238,1
9239,4
9240,6
9241,3
9242,7
9243,4
9244,3
9245,1
9246,1
9247,1
9248,7
9249,0
9250,7
9251,6
9252,3
9253,1
9254,7
9255,6
9256,4
9257,3
9258,1
9259,0
9260,7
9261,1
9262,3
9263,6
9264,0
9265,4
9266,3
9267,8
9268,1
9269,0
9270,1
9271,7
9272,7
9273,0
9274,8
9275,3
9276,7
9277,4
9278,3
9279,0
9280,4
9281,3
9282,7
9283,6
9284,0
9285,1
9286,3
9287,3
9288,4
9289,6
9290,7
9291,4
9292,1
9293,4
9294,1
9295,6
9296,7
9297,1
9298,1
9299,4
9300,0
9301,6
9302,7
9303,4
9304,7
9305,1
9306,6
9307,7
9308,7
9309,7
9310,3
9311,7
9312,7
9313,7
9314,7
9315,1
9316,1
9317,1
9318,1
9319,1
9320,1
9321,1
9322,6
9323,8
9324,1
9325,1
9326,3
9327,1
9328,1
9329,3
9330,8
9331,1
9332,3
9333,7
9334,3
9335,4
9336,7
9337,7
9338,0
9339,3
9340,4
9341,6
9342,3
9343,0
9344,7
9345,6
9346,6
9347,4
9348,8
9349,0
9350,6
9351,7
9352,7
9353,0
9354,4
9355,7
9356,3
9357,3
9358,8
9359,7
9360,7
9361,0
9362,7
9363,7
9364,8
9365,4
9366,8
9367,7
9368,0
9369,6
9370,3
9371,4
9372,7
9373,7
9374,8
9375,0
9376,7
9377,7
9378,6
9379,1
9380,6
9381,6
9382,7
9383,4
9384,8
9385,3
9386,3
9387,0
9388,7
9389,6
9390,4
9391,7
9392,0
9393,0
9394,8
9395,1
9396,1
9397,0
9398,8
9399,3
9400,6
9401,0
9402,7
9403,6
9404,3
9405,6
9406,1
9407,0
9408,7
9409,7
9410,8
9411,7
9412,7
9413,1
9414,3
9415,1
9416,4
9417,1
9418,6
9419,4
9420,1
9421,1
9422,3
9423,7
9424,1
9425,0
9426,7
9427,7
9428,1
9429,3
9430,3
9431,3
9432,0
9433,7
9434,1
9435,3
9436,6
9437,1
9438,6
9439,0
9440,7
9441,8
9442,6
9443,4
9444,1
9445,1
9446,3
9447,4
9448,4
9449,8
9450,8
9451,1
9452,1
9453,7
9454,7
9455,1
9456,7
9457,0
9458,8
9459,7
9460,1
9461,1
9462,3
9463,1
9464,4
9465,7
9466,7
9467,3
9468,1
9469,7
9470,1
9471,3
9472,7
9473,7
9474,3
9475,1
9476,1
9477,7
9478,7
9479,7
9480,7
9481,8
9482,3
9483,1
9484,0
9485,7
9486,8
9487,3
9488,1
9489,3
9490,3
9491,1
9492,1
9493,7
9494,3
9495,8
9496,8
9497,6
9498,0
9499,7
9500,6
9501,4
9502,6
9503,3
9504,6
9505,6
9506,0
9507,4
9508,1
9509,3
9510,3
9511,6
9512,1
9513,3
9514,7
9515,8
9516,1
9517,0
9518,6
9519,7
9520,7
9521,6
9522,4
9523,0
9524,3
9525,0
9526,7
9527,7
9528,1
9529,1
9530,6
9531,6
9532,7
9533,7
9534,7
9535,7
9536,7
9537,1
9538,8
9539,1
9540,1
9541,7
9542,3
9543,3
9544,1
9545,7
9546,7
9547,3
9548,1
9549,8
9550,7
9551,7
9552,1
9553,1
9554,7
9555,7
9556,7
9557,4
9558,3
9559,0
9560,3
9561,7
9562,3
9563,1
9564,6
9565,4
9566,0
9567,6
9568,6
9569,0
9570,0
9571,6
9572,3
9573,6
9574,6
9575,6
9576,3
9577,1
9578,0
9579,7
9580,3
9581,6
9582,3
9583,8
9584,0
9585,1
9586,6
9587,0
9588,3
9589,6
9590,3
9591,7
9592,7
9593,1
9594,7
9595,7
9596,7
9597,4
9598,1
9599,4
9600,8
9601,3
9602,7
9603,1
9604,7
9605,1
9606,1
9607,6
9608,7
9609,0
9610,8
9611,8
9612,7
9613,4
9614,3
9615,7
9616,4
9617,6
9618,1
9619,1
9620,4
9621,0
9622,7
9623,4
9624,3
9625,7
9626,4
9627,3
9628,0
9629,6
9630,4
9631,6
9632,1
9633,3
9634,1
9635,6
9636,3
9637,7
9638,6
9639,7
9640,4
9641,3
9642,6
9643,7
9644,4
9645,3
9646,3
9647,1
9648,1
9649,7
9650,3
9651,4
9652,7
9653,4
9654,1
9655,7
9656,7
9657,1
9658,8
9659,1
9660,8
9661,0
9662,6
9663,7
9664,7
9665,6
9666,7
9667,1
9668,8
9669,7
9670,8
9671,3
9672,0
9673,8
9674,1
9675,1
9676,4
9677,7
9678,3
9679,3
9680,3
9681,4
9682,4
9683,4
9684,0
9685,4
9686,1
9687,7
9688,1
9689,3
9690,6
9691,1
9692,6
9693,1
9694,0
9695,1
9696,6
9697,1
9698,0
9699,6
9700,1
9701,7
9702,7
9703,0
9704,7
9705,8
9706,7
9707,8
9708,3
9709,0
9710,1
9711,1
9712,7
9713,7
9714,7
9715,1
9716,3
9717,6
9718,6
9719,7
9720,0
9721,3
9722,7
9723,4
9724,1
9725,7
9726,1
9727,7
9728,7
9729,4
9730,6
9731,3
9732,0
9733,6
9734,7
9735,1
9736,4
9737,4
9738,7
9739,6
9740,7
9741,8
9742,0
9743,1
9744,3
9745,7
9746,8
9747,7
9748,6
9749,7
9750,4
9751,7
9752,7
9753,6
9754,8
9755,6
9756,6
9757,1
9758,6
9759,3
9760,1
9761,7
9762,6
9763,7
9764,1
9765,8
9766,7
9767,6
9768,6
9769,4
9770,8
9771,3
9772,3
9773,6
9774,3
9775,3
9776,0
9777,1
9778,4
9779,3
9780,4
9781,0
9782,8
9783,3
9784,3
9785,3
9786,7
9787,1
9788,3
9789,6
9790,7
9791,1
9792,0
9793,1
9794,1
9795,0
9796,6
9797,7
9798,3
9799,6
9800,4
9801,3
9802,8
9803,6
9804,4
9805,6
9806,7
9807,1
9808,7
9809,6
9810,1
9811,6
9812,6
9813,3
9814,7
9815,7
9816,7
9817,1
9818,3
9819,8
9820,6
9821,4
9822,7
9823,7
9824,7
9825,8
9826,8
9827,7
9828,8
9829,1
9830,1
9831,3
9832,3
9833,8
9834,6
9835,7
9836,0
9837,3
9838,7
9839,6
9840,6
9841,3
9842,6
9843,1
9844,3
9845,7
9846,4
9847,6
9848,7
9849,0
9850,3
9851,3
9852,4
9853,1
9854,8
9855,1
9856,1
9857,1
9858,1
9859,6
9860,0
9861,6
9862,7
9863,6
9864,7
9865,6
9866,6
9867,1
9868,1
9869,0
9870,0
9871,7
9872,6
9873,7
9874,3
9875,1
9876,7
9877,0
9878,7
9879,7
9880,7
9881,8
9882,7
9883,3
9884,3
9885,8
9886,6
9887,8
9888,6
9889,1
9890,0
9891,3
9892,4
9893,6
9894,7
9895,7
9896,0
9897,0
9898,7
9899,6
9900,8
9901,0
9902,3
9903,7
9904,7
9905,4
9906,7
9907,4
9908,7
9909,3
9910,4
9911,8
9912,3
9913,8
9914,3
9915,3
9916,6
9917,1
9918,6
9919,7
9920,6
9921,1
9922,8
9923,4
9924,1
9925,1
9926,0
9927,1
9928,3
9929,7
9930,3
9931,3
9932,3
9933,8
9934,6
9935,7
9936,7
9937,0
9938,6
9939,3
9940,7
9941,7
9942,6
9943,8
9944,6
9945,6
9946,3
9947,1
9948,7
9949,3
9950,8
9951,7
9952,7
9953,7
9954,0
9955,3
9956,3
9957,4
9958,7
9959,3
9960,6
9961,8
9962,4
9963,7
9964,3
9965,7
9966,8
9967,0
9968,7
9969,3
9970,1
9971,3
9972,7
9973,7
9974,6
9975,7
9976,4
9977,7
9978,7
9979,7
9980,7
9981,0
9982,1
9983,7
9984,3
9985,7
9986,3
9987,0
9988,7
9989,7
9990,7
9991,6
9992,0
9993,1
9994,8
9995,1
9996,1
9997,7
9998,6
9999,7
10000,7
10001,0
10002,1
10003,6
10004,1
10005,3
10006,7
10007,8
10008,3
10009,7
10010,0
10011,3
10012,8
10013,0
10014,3
10015,3
10016,7
10017,8
10018,1
10019,7
10020,8
10021,3
10022,6
10023,8
10024,1
10025,1
10026,4
10027,1
10028,7
10029,3
10030,0
10031,8
10032,7
10033,6
10034,0
10035,8
10036,7
10037,1
10038,0
10039,1
10040,0
10041,1
10042,8
10043,1
10044,0
10045,7
10046,4
10047,7
10048,1
10049,8
10050,1
10051,1
10052,8
10053,4
10054,3
10055,3
10056,6
10057,6
10058,6
10059,8
10060,3
10061,7
10062,8
10063,4
10064,3
10065,3
10066,3
10067,7
10068,7
10069,6
10070,6
10071,3
10072,1
10073,4
10074,6
10075,4
10076,1
10077,6
10078,8
10079,7
10080,0
10081,3
10082,4
10083,7
10084,6
10085,8
10086,6
10087,7
10088,3
10089,3
10090,6
10091,8
10092,4
10093,1
10094,1
10095,3
10096,3
10097,3
10098,1
10099,8
10100,3
10101,1
10102,7
10103,7
10104,7
10105,8
10106,4
10107,0
10108,1
10109,4
10110,3
10111,6
10112,6
10113,4
10114,1
10115,3
10116,4
10117,4
10118,1
10119,7
10120,6
10121,0
10122,1
10123,6
10124,7
10125,7
10126,8
10127,6
10128,1
10129,4
10130,7
10131,6
10132,8
10133,3
10134,7
10135,3
10136,7
10137,0
10138,6
10139,1
10140,3
10141,6
10142,0
10143,3
10144,7
10145,3
10146,6
10147,7
10148,6
10149,0
10150,3
10151,3
10152,3
10153,7
10154,7
10155,0
10156,6
10157,7
10158,7
10159,6
10160,0
10161,1
10162,4
10163,0
10164,7
10165,3
10166,6
10167,4
10168,3
10169,4
10170,7
10171,6
10172,8
10173,6
10174,8
10175,7
10176,4
10177,3
10178,1
10179,3
10180,7
10181,4
10182,7
10183,3
10184,7
10185,7
10186,1
10187,3
10188,7
10189,4
10190,0
10191,1
